1377.3,2914.8,2598.9,3085.9,3525.8,2418.2,2271.3,914.96,777.41,1058.4,749.09,918.9,484.86,1442.9,24.438,-126.34,170.73,938.23,1134.1,64.227,21.947,-273.84,-64.751,147.77,188.71,274.47,1088.7,145.05,1093.8,1161.4,972.78,1006.1,1488.4,1513.3,1204.3,-1099.7,-1120.9,-1002.3,-561.67,-497.89,-583.75,-550.03,-946.68,-946.44,-769.27,-572.38,-418.84,-688.03,-920.07,-96.248,-61.955,336.27,88.589,976.37,752.73,-327.06,-1460.9,-1233.2,-1214.5,-1052.5,-1371.7,-1083.7,-1036.9,-2803.8,-2631.6,-2498.8,-2257.8,-1772.1,-2475.9,-2685.2,-976.22,-642.71,-184.14,992.41,833.4,-1155,-790.79,2101.3,1273.2,1411.4,1028.1,926,1748.7,1036.1,2478.9,2493.2,2704.6,2492,2456,2425,2723.6,2162.3,1970.9,2082.9,1991.3,1881.9,1261.6,1341.4,206.02,-536.95,78.703,-175.9,-510.53,490.96,-243.28,610.83,757.7,1133.9,3779.3,3524.5,794.07,930.34,909.48,262.08,-521.79,-840.96,654.81,-1463.6,-808.83,2069.3,1944.1,2067.4,2214.2,1963.9,2178.2,2282.8,2228.5,2475.9,2968,2631.5,2614.9,2434.1,2337.1,-2718.7,-2850.8,-2530.4,-2016.7,-870.64,-2136.4,-1472.5,-2086.7,-2257,-2393.9,-1690,-1858.6,-1605.6,-1784.6,-1628.4,-1251.6,-1750.1,-1455.8,-960.76,-2244.6,-2069.9,-1533.7,-1522.1,-2073.7,-1807,-2108.9,-1710.9,-1722,-945.95,-1004.4,-1507.2,-562.2,-719.46,-1199.4,-421.18,267.97,659.7,648.98,1126.2,1358.9,833.1,875.47,1859.1,1751.8,1791.3,1357.9,1189.4,1587.9,2198.9,2103.2,2473.5,2430.4,2313.2,2092.9,115.97,-467.74,2026.2,1437.6,1642.4,1275.1,1602.8,1665.8,1631.3,-2935.9,-2951.5,-2905.2,-2540.8,-1998.4,-1711.9,-2266.2,-2310.6,-2706.7,-2719.6,-2773.3,-2948.2,-2363.4,-3217,-2165.2,-634.11,353.38,346.17,629.35,-906.54,-2470.2,2202.6,2607,2463.4,2445.4,1797.5,1320.5,483.5,-2914,-2999.9,-3084.1,-2963.1,-2838.2,-2555.1,-3079.3,-366.78,-299.83,-165.72,-155.11,51.213,-698.94,161.72,-453.64,152.99,643.86,7.0611,1676.1,1137.1,1506,411.55,-1575.5,-1335.9,-1363.1,346.94,157.83,-601.24,1728.4,1628.7,1858.2,1785.6,1228,1545.8,1694.8,-1848.3,-1877.3,-1636,-1247.5,-1902.5,-2088.4,-1721.4,-2127.1,-2436.5,-2955.6,-2693,-2571.2,-2578.7,-2651.1,576.17,791.27,709.73,542.66,945.56,437.83,924.9
-1382.8,-1135.4,-809.21,-1442.1,-1188.1,-1423.6,-1087.3,530.79,402.69,546.44,576.7,319.2,432.51,678.56,-547.48,-709.86,-730.07,20.416,315.18,-1547.5,-1307.7,-748.93,-484.12,-296.44,-1532,-1485.9,-971.31,-1386.5,-495.68,-658.24,-1004.4,-290.14,-2011.2,-1802.9,-297.51,-2169.9,-1957,-2249.1,-3161.6,-3508.2,-3490.4,-3482.8,-1260.2,-277.59,-1470.2,-1494.3,-1588.9,-932.03,-1467.5,-698.78,-248.12,-1746.5,-703.36,-1192.9,-1422.2,-788.89,-755.49,-860.01,-646.41,-1228.2,-1426,-1103.3,-1024.6,-846.35,-1272,-1437.1,-1351.7,-2227,-2756.9,-2230.2,653.41,989.84,866.91,1432.6,1312.6,529.9,663.6,-1554.4,-585.92,-257.27,-343.42,-776.72,-1363.1,-637.87,105.84,229.93,-169,-27.465,-649.21,-736.34,-810.65,2840.9,2759.3,2751.4,2778.4,3197.6,2171.9,2569.2,742.76,-334.43,794.25,689.2,-48.607,876.21,50.433,1605.2,-544.18,-510.48,30.705,-0.74544,928.36,-811.84,-303.62,-1040.9,-856.25,-913.93,-619.36,-1483.5,-1626.6,-1903.3,-1516.5,-1306.8,-1103.7,-1478.8,-1742.3,-1686.4,1125.3,1247.4,1325.4,860.59,851.87,1676.6,1148.5,-160.12,-194.34,88.012,-86.089,-1043.2,-16.459,-1460.3,257.29,626.87,725.61,-310.74,-528.73,-219.96,-620.82,2649.8,2877.8,2296.8,2666.8,2805.2,2597,2258.5,-1940.5,-2081.5,-923,-652.48,-883.58,-853.15,-857.27,-8.9174,70.534,137.11,402,1036.3,198.77,184.11,-1264.7,-810.15,-1372.2,343.41,473.89,-688.21,-1052.3,148.57,-506.72,-345.49,-60.341,227.02,-636.64,-189.66,1177.8,1086.6,1008.8,978.54,923.67,176.53,108.01,1311.1,1364.3,1305.5,1680.6,1640.6,1234.3,1493.7,1080.4,947.48,1354.6,-124.77,-44.243,-83.187,-219.42,-218.75,311.27,-283.77,720.93,908.33,-529.17,285.61,-140.73,1428.4,1902.6,1962.2,1920.4,699.55,23.369,-602.33,248.21,300.19,-72.956,-199.34,-176.66,-301.15,1380.3,1607.1,1493.4,1612.1,641.65,413.07,724.4,3147.6,2973.2,2878.5,3282.8,3708.3,3123.8,3748.9,-452.99,-362.19,855.62,172.85,-424.39,-731.39,-69.032,-2255,-934.22,-989.68,-1001,-1921.1,-494.72,-775.95,472.34,2583,631.81,2624.2,2619.9,2537.7,667.54,-1268.1,-1063.5,-447.66,-1314.2,-838.37,-1380.2,-926.06,2792.4,2902.4,3044.1,3210.3,2190.6,2867.2,1413,-1048.1,-1704.3,-1920,-143.34,-1774.8,-1135.5,-1467.7
-1874.7,200.86,-1003.7,-280.11,-495.85,-363.02,-1333.8,-1491.9,-1634.6,-1354.1,-1591.3,-1482.3,-1520.5,-778.4,607.57,581.34,379.96,903.77,1193.8,-27.731,395.38,406.29,-80.522,373.3,-397.87,-583.72,-371.61,-269.77,2049.9,1735.9,1611.7,2087.1,1083.7,1195.6,1980.8,1241,1365.5,1163.5,666.82,712.55,735.54,896.71,-1277.8,-1210.8,-1408.2,-656.48,-1064.1,-1212.7,-1313.8,-800.11,-737.53,-1549.4,-648.67,-1485.3,-1791.5,-493.16,619.1,804.57,560.65,380.82,406.11,759.62,1150.9,264.55,-394.35,-723.53,-544.68,-1249,-990.89,-988.23,-1408.2,-928.65,-1378.7,-1352.6,-1370.5,-1049.6,-1539.7,-401.74,841.56,1091.8,1111.7,779.29,-55.709,1012.3,1720.9,1952,1604.7,1648.6,1064.2,1079,1120.7,724.01,601.43,609.77,730.87,1230.4,-616.22,-4.7407,-1386.2,1014.9,-1461.3,-1373.7,932.63,-1243.2,1025.8,-1919.4,-1847,-1495.2,-952.57,-1065.3,-1911.9,-1746.1,-1277.1,-1321,-760.06,-700.37,-1415.4,-1538.3,-1636.2,319.67,822.11,1365.5,824.68,958.88,562.03,406.52,-1246.3,-967.73,-854.35,-1575.3,-1657.8,-460.83,-1148.2,-216.84,-114.31,-432.24,-627.03,-1214.9,-476.07,-751.92,540.89,850.36,1106.9,512.29,427.99,461.34,220.6,-160.97,142.58,-134.55,-70.988,-109.2,81.343,-172.01,322.59,-202.69,720.3,1184.7,645.31,1076.2,524.35,-2112.4,-2068.3,-1579.1,-1979.6,-1587.2,-1880.7,-2104.7,1106.3,863.02,775.66,1697.7,1742.4,1089.9,813.8,1243.4,1566.8,1008.6,1569.7,1589.8,882.92,702.12,-1143.4,-1269.3,-1369.3,-1324.9,-1365.2,-1555.4,-1165.8,1379.9,-957.6,1539.8,-234.53,-752.49,1425.2,-695.95,781.74,842.27,772.17,186.11,241.54,77.878,196,-78.309,165.11,269.04,177.66,671.13,-186.29,223.71,775.09,-488.44,-299.13,-114.87,85.089,383.94,800.34,-785.67,-488.38,-263.86,-682.21,-883,-1207.4,-1074.6,497.52,532.74,583.44,676.59,-432.95,-122.67,-208.44,210.78,112.45,112.35,428.5,951.83,-227.54,1212.6,1997.6,1418.6,973.06,1525,512.28,191.62,199.36,-1388.7,-1246.5,-1529,-1605.6,-1184.6,-1873.9,-1695.2,1540.6,296.01,1651.4,411.75,238.66,160.54,1434.5,653.94,538.73,865.95,-48.155,551.67,795.74,492.54,737.79,680.44,728.03,538.29,842.39,786.59,980.03,1568.5,804.1,918.96,2260.5,989.42,1638.9,1111
96.84,-1346.8,326.13,-2594.6,-1984.8,-1704.6,-692.56,-269.7,391.76,178.91,332.11,-100.69,530.27,-250.21,432.55,-299.72,-233.79,1125.4,1104.5,903.39,1347.3,1020.9,208.57,1074.9,81.053,-516.55,427.34,265.56,458.21,562.37,239.36,466.47,-523.28,-362.19,407,-946.37,-982.02,-778.17,-1633.1,-1275.3,-1568.5,-1549.4,-705.27,-312.18,-535.48,-1375,-1458,57.843,-282.85,2478.9,2775.6,2080.2,2594.6,2188.6,2154.5,2878.2,191.75,624.81,116.52,314.83,-681.36,899.03,1066,1965.4,1781.7,940.95,706.47,1737.9,384.86,176,2099.9,2457.1,2279.2,1526,1317.9,2595.9,1723.8,599.56,834.89,968.88,1348,752.13,1.2681,805.77,170.82,146.98,-106.12,-169.94,-109.71,-631.99,-241.55,279.23,132.88,101.32,589.89,352.54,1010,1443.3,-521.01,-129.59,-299.33,-408,42.423,-390.62,267.35,-632.12,-452.57,-314.3,-1235.4,-1256.2,-1233.5,-883.84,-714.87,-973.53,796.28,854.88,-872.77,-502.87,-1055.4,-1406.1,-1317,-73.463,-1218.5,-643.78,-139.54,-619.26,271.16,74.255,-315.12,116.09,255.35,361.16,634.7,-356.26,-379.61,-69.059,-357.13,-797.39,-560.27,-611.97,-588.95,-14.357,-167.88,-675.67,-776.29,-1063.7,-469.81,265.29,177.67,254.07,125.27,-74.534,481.07,194.74,947.18,-609.5,-637.18,16.26,-783.77,115.97,-62.275,-560.67,-793.54,-1482.3,-1767.1,454.2,-840.34,-795.56,358.83,-18.057,215.95,581.19,442.39,416.35,512.71,829.44,859.01,770.4,-181.48,-439.9,478.76,763.1,976.75,217,509.14,721.45,844.2,1758.5,2092,608.25,91.936,939.89,351.28,178.81,669.66,289.56,-150.08,-392.89,-120.26,-489.27,9.7666,111.34,-157.71,56.994,10.797,180.13,34.811,94.316,24.522,-362.7,-180.38,-1076.1,-1510.3,-1579.6,-1700.2,-125.24,-289.92,-507.09,-232.69,-154.21,-538.04,-149.11,445.4,-500.53,-1190.5,-647.99,-1015.9,-594.32,-1604.3,-1540.8,-1377.1,-1522.9,-1516.4,-1524.5,-1763.6,-2040.8,-1203.8,-1985.5,-432.71,-41.537,-499.85,217.93,-853.25,129.18,-81.996,-1334.1,-128.59,-752.98,-1303,-889.9,-445.04,-405.08,-80.081,113.31,-118.92,59.366,345.61,-63.303,-387.6,1420.9,1069.3,1720.7,896.17,1228.5,1216.8,1180.7,98.797,-182.89,264.95,421.8,389.38,-250.34,-103.74,-622.8,-702.61,-1196.2,944.08,282.26,202.79,400.72
511.76,2409.6,831.53,-275.76,19.769,1434.7,866.89,-60.915,449.62,20.139,405.41,613.4,906.09,-29.423,-1042.6,-1324.3,-1574.3,-196.81,253.04,-474.04,-423.31,-20.253,-727.87,85.133,-969.05,-1010.7,169.14,-896.61,1458.8,1023.8,876.04,1385.3,848.64,820.22,1273.9,1676.4,1843.4,1581.1,2024.3,1592.8,1411.9,1627.9,-1084.5,-1090.8,-622.29,-1244.4,-1486.9,-742.88,-631.5,1263.2,1140.7,604.45,1152,1390.9,290.77,1158.8,-448.56,-467.99,-576.17,-690.03,-1151.1,377.92,449.83,266.87,-403.32,-589.01,-393.99,138.16,-299.84,-875.45,-331.89,883.37,29.286,-248.44,-391.36,137.29,-806.84,-386.8,-781.85,-393.54,-601.51,-748.83,-1160.2,-1246.3,-12.229,44.371,569.19,241.12,-460.68,-591.13,-35.564,-1089.7,-1176.1,-1093.2,-838.79,-788.06,-1361.8,-1074.6,482.59,589.64,425.76,509.13,731.55,598.67,632.89,-780.03,-297.42,4.0045,-1146.3,-1301.1,-127.23,317.04,-1298.2,-1288.7,-352.59,-228.82,-1536.8,7.2333,-92.903,-636.54,-409.96,650.79,-486.56,137.44,18.18,-449.82,710.78,829.1,1016.8,1226.4,1043.4,510.04,1266.9,-237.41,-306.16,-429.44,-806.96,-1758.3,-894.42,-1688.6,-554.56,-120.53,-211.25,-940.39,-916.39,-1172.1,-493.07,-258.71,-49.304,-337.9,-330.89,-134.47,-164.65,-589.66,1.8193,-874.29,408.49,1078.2,228.12,945.16,837.02,516.47,251.13,-634.74,-1020.5,730.22,632.06,674.83,-94.067,54.864,-224.45,963.72,1146.4,270.39,157.69,-848.48,-51.846,-753.3,-1579.5,-1749.6,-1218.6,-619.56,490.97,658.9,587.11,615.35,412.89,-697.46,383.73,-1667,-678.02,-1529.6,-21.023,-514.35,-1828.1,-338.57,66.772,-192.2,175.59,-574.15,-480.4,-522.58,-471.02,363.84,884.39,675.52,1349.5,1466.8,263.85,1205.9,-563.95,1681.1,1723.9,1755.9,1692.4,-384.46,-245.31,1222,1809.7,1769.3,2200.1,1495.9,710.01,11.97,196.8,930.21,645.92,1023.8,-312.94,-67.515,103.86,1019.3,1083.6,1028.6,496.28,427.61,877.66,302.04,865.21,533.03,309.58,584.4,-193.38,150.18,314.08,-750.46,513.82,-1094.3,-1589.7,-715.22,-30.648,425.49,-2353.7,-606.72,-2196.3,-35.125,-880.04,-875.86,-2408.5,406.41,44.046,318.09,-918.69,35.601,786.29,-345.55,-236.94,-1018.2,206.3,59.968,271.9,1010.6,-419.63,-829.79,-1139.5,-1272.9,992.98,-135.12,-28.188,303.15
-114.79,102.46,-1147.1,-1017.2,-615.94,-618.86,-972.27,-298.09,-316.49,-417.98,-380.15,-248.6,178.61,-329.45,809.43,580.51,629.16,679.87,360.31,527.13,421.12,1262.7,1789.2,1218.3,1355.7,1655.7,753.26,1207.9,-82.804,313.44,171.78,-121.47,-81.507,-3.1133,-6.5045,-482.25,-798.69,-437.3,-1185.1,-783.35,-861.33,-1130.5,-1068.7,-712.72,-979.3,-618.92,-666.24,-1098.2,-1226.2,-1212.4,-1381.7,-44.527,-440.3,164.58,-403.36,-861.59,821.33,1191.1,1170.5,940.02,1040.7,507.98,566.94,-1856,-1412,-1133.2,-765.06,-486.76,-1626.1,-1889.8,358.48,-2.5644,277.13,-789.73,-940.9,266.78,710.11,262.13,333.03,-49.604,391.21,103.28,40.511,365.53,-226.65,-173.97,-1225.8,-1029.7,-511.52,-202.56,-439.84,-1255.5,-960.25,-873.94,-1163.3,-951.06,86.496,-706.39,-20.614,-361.95,-25.951,270.21,-103.07,-221.76,-80.568,-214.43,188.33,205.57,-611.8,-650.99,84.42,560.93,1376.4,1467.2,1026.2,833.88,1367.6,-332.5,181.39,155.31,301.55,91.228,349.47,208.67,-157,-225.21,711.14,589.22,180.41,-360.03,-584.58,-206.98,-784.85,422.85,216.88,432.78,-403.7,1214.4,-523.82,768.55,351.82,-90.717,-334.26,387.52,108.15,514.55,-186.89,209.26,-6.1582,554.47,-446.25,-172.1,-256.52,300.42,-334.11,107.98,-813.31,-586.71,-812.32,-489.76,-227.63,-169.81,-217.13,-384.25,-457.3,-528.56,-110.72,-469.17,1384.9,1378.1,1445.9,571.19,450.03,1458.6,1497,395.82,418.5,416.96,596.09,809.19,377.23,-440.12,754.83,525.13,584.48,863.23,1046.1,1151.7,1704.9,-1239.9,46.577,-929.85,-453.2,-228.16,-986.71,-129.85,-756.23,-741.77,-682.55,-783.34,-945.67,-848.92,-815.2,1209.4,1090.5,692.19,774.08,583.67,843.51,415.07,1123,1776.1,996.05,1075.7,612.56,1678.6,870.1,-74.744,-301.66,40.644,-230.4,388.13,-125.1,-167.75,-310.35,-321.23,-355.02,-463.79,-73.922,-205.66,-319.72,468.91,368.26,267.34,749.39,627.53,718.49,633.88,-108.01,1446.1,-161.86,1372.7,-958.66,1232.4,1109.4,135.34,-303.85,28.655,-39.448,-174.14,353.76,303.62,-976.08,-463.14,-1300.3,-584.8,-384.4,-612.18,-564.51,-237.26,23.547,384.61,495.04,-15.378,-611.69,307.5,-483.39,-417.05,-820.83,-809.15,63.586,-377.24,138.7,-265.04,-197.66,-53.888,-632.15,-338.96,-583.2,-421.76
524.34,502.73,122.47,140.69,95.827,377.92,636.19,-874.8,-558.93,-737.29,-588.99,-719.27,-448.9,-754.85,-50.216,61.878,98.555,131.88,561.73,-233.67,57.925,524.43,851.07,593.81,918.76,627.71,569.71,984.9,-486.58,-430.79,-567.14,-388.06,-363.03,-482.78,-239.85,393,470.96,414.09,476.18,452.39,428.25,547.97,-713.41,-378.7,-467.15,-1096.8,-904.27,-77.526,-411.7,783.13,813.86,942.3,895.35,1213.7,1303.5,668.7,-769.55,-443.97,-808.9,-239.43,-509.15,-396.88,-191.73,-691.68,-1055.1,-1039.9,-822.77,-1196.7,-1178,-645.1,859.94,229.7,891.87,831.23,591.08,604.56,890.05,-593.72,-1658.2,-1304.5,-1074,-1981,-503.34,-1303.1,143.72,78.176,800.3,614.26,615.25,526.32,284.4,-276.28,-489.68,-600.81,-534.15,-306.59,-57.167,190.75,-336.22,467.34,-255.28,-201.9,425.94,-336.8,833.67,661.34,1072.8,787.1,958.25,988.23,243.87,691.9,-268.42,-704.38,-1064.5,-1157.5,-348.45,-805.7,-705.91,700.68,539.61,537.13,735.78,357.35,833.47,1304.7,-361.27,-295.92,-416.55,-264.72,-213.42,-109.64,46.148,970.53,1010.8,1179,1297,1494.4,1325.2,1343.6,-865.51,-607.2,-553.32,-169.57,-371.58,-81.322,-582.01,30.58,63.257,81.17,-211.88,67.39,-150.71,170.77,-291.57,-555.06,-636.06,-410.35,-536.28,-400.14,-801.8,252.41,322.37,292.83,485.35,686.27,438.84,456.16,318.76,583.92,217.15,542.28,-13.181,381.96,320.19,-706.62,-1144.2,-609.97,-667.17,-415.04,-626.75,246.24,146.68,121.86,51.215,-9.8059,-45.216,-131.68,-302.61,829.81,-534.99,804.55,-530.45,-630.14,931.15,-512.89,-144.1,-150.27,79.654,210.29,681.14,748.88,411.59,265.29,-84.391,107.39,-533.53,-319.26,1.1915,-508.75,-170.57,-824.99,-740.99,-682.65,-596,-108.13,-403.22,-475.1,-616.78,-527.44,-836.87,-701.39,-645.81,-727.57,772.96,573.16,746.83,571.42,680.13,381.66,647.16,58.248,-143.07,-125.92,192.39,172.57,204.92,93.892,-1037,12.171,888.92,598.87,601.97,642.29,1034.4,-769.72,-668.65,-1055.4,-1126.4,-521.53,50.658,-329.18,661.79,-852.19,588.56,-1175.5,-704,-827.11,642.79,91.541,-44.155,10.814,888.45,-138.89,-9.6209,264.66,1065.3,887.19,-1.9368,155.74,682.36,225.37,332.76,-525.12,582.2,97.645,-362.61,580.52,-805.87,444.98
45.912,1100.9,447.75,-1291.6,484.33,-1258.7,-312.26,-340.62,297.97,-79.665,369.85,-148.06,575.6,-224.92,366.19,444.94,321.11,-634.43,-970.12,-45.27,-526.55,-675.95,521.85,-1015,100.02,502.94,-1220.5,-67.822,-453.71,328.34,484.04,-415.89,-663.98,-633.85,-443.3,1366.7,1364.2,1095.6,715.85,207,694.4,411.54,67.87,-86.989,-138.9,-192.32,-407.46,-109.98,-8.1572,-417.21,-321.11,-329.41,233.27,-326.11,-213.51,221.56,1026.9,917.99,962.94,54.39,524.14,-743.38,-757.99,761.32,874.32,939.6,774.8,278.21,632.82,603.96,-348.25,-1628.7,-829.47,520.13,816.79,-965.14,915.98,-626.23,-558.33,-1248.1,116.6,-7.1276,-1046.7,-120.44,-49.622,298.68,-1061.6,-1237.2,-56.651,565.32,-273.79,844.23,1188.5,1198.9,589.5,522.28,692.41,-167.39,519.49,-583.8,439.62,519.2,-595.54,458.43,-344.29,702.59,630.33,781.49,1458.7,1387.5,719.4,1407,-125.52,-106.85,333.13,374.98,24.251,-961.46,-1502.6,670,542.84,-746.13,378.48,-154.33,-683.18,294.4,-497.7,-370.74,55.487,-18.745,136.57,208.28,-113.38,430.21,401.1,188.17,-636.11,-262.62,-570.19,-407.46,249.15,-435.42,-120.45,-159.37,108.46,-143.18,-643.55,-405.69,-568.88,-356.89,17.467,-366.17,-955.53,-374.49,-216.13,524.5,1198.2,-82.823,1199.2,-298.99,-74.344,-301.45,-303.8,-1533.4,-932.2,256.57,-420.67,-585.1,510.21,972.33,544.78,-522.08,-587.43,721.2,226.63,-286.22,-192.57,282.51,213.43,336.84,-43.938,-646.97,843.58,1156.2,955.6,954.15,1267.9,647.52,121.36,-145.28,128.54,20.432,-572.06,-102.36,-53.689,-563.08,5.265,33.02,-127.41,-352.15,-757.6,-818.28,-662.48,446.41,469.39,732.83,-392.37,-554.12,-136.75,116.45,-521.55,-976.42,-860.58,-921.91,-728.73,-928.79,32.485,103.5,65.343,66.441,164.16,328.32,240.12,671.81,101.94,783.16,817.61,876.61,401.58,-578.14,443.49,183.62,429.66,525.07,-33.695,8.805,339.24,-247.84,384.95,133.75,-1345.6,-237.86,-1673.7,250.03,446.86,-384.38,-934.44,-1088.9,-1045.2,-575.63,-1336.3,-1390.2,-417.34,126.22,-587.53,-86.443,252.95,407.91,286.91,-16.94,767.34,479.12,131.81,747.3,297.71,645.55,235.94,366.5,-145.13,-290.05,-41.607,-172.82,43.541,519.38,-501.16,-319.85,-365.34,-749.82,754.84,-894.01
616.67,477.11,1320.1,-302.25,82.03,-232.3,326.87,510.05,862.39,922.33,909.65,733.47,631.22,1199.2,363.7,-91.601,247.89,199.76,211.59,-360.53,-252.47,230.69,119.99,-14.757,-315.64,-571.23,-615.14,-223.65,239.07,518.31,508.31,300.28,-442.14,-367.79,379.46,-674.93,-577.98,-644.85,-1246.6,-1259.5,-1130.4,-1114.6,-226.6,-333.51,-194.69,36.585,-197.62,-256.89,-162.19,320.53,116.35,-4.957,206.91,-90.118,110.95,556.49,-478.79,-214,-533.99,-525.59,-654.76,-1106.6,-1018,420.52,811.33,660.73,519.39,284.11,214.05,249.59,-1032.5,-529.89,-866.73,-1129.5,-1355.7,-646.15,-966.56,768.46,1286.6,877.97,1239.2,1111.7,200.6,1407.7,999.94,1129.1,495.48,602.56,702.55,282.19,426.24,-811.65,-826.42,-831.55,-931.46,-907.87,-793.85,-636.24,-606.03,-14.253,-553.19,-527.24,65.073,-605.26,158.92,51.006,541.03,689.63,-119.28,-174,16.896,610.18,-198.06,-122.43,-177.26,-244.62,37.253,-682.46,-1024,69.44,603.4,438.72,830.97,823.41,364.9,499.53,-479.51,-508,-598.4,-886.25,-828.72,-535.11,-627.5,491.44,607.14,531.37,-83.146,-199.94,48.615,-21.276,236.39,116.16,257.39,-110.35,-91.181,-188.77,-318.63,102.87,210.17,230.51,-119.2,290.13,181.07,169.82,-625.35,-586.98,-805.84,-1025,-854.07,-978.03,-809.25,1032.4,844.91,717.83,435.64,828.26,605.5,721.38,-438.97,-136.11,-309.77,-90.767,-131.58,132.73,-339.29,-205.04,-366.93,484.15,-507.41,-426.63,-540.67,-1030.4,650.12,760.67,489.27,754.47,746.94,530.93,-229.75,-483.95,-1118.7,-393.86,-1348.6,-1224.7,-501,-847.19,775.39,965.46,737.2,268.71,-31.532,-39.591,110.51,91.023,438.03,-21.969,-72.908,-227.87,197.43,5.1231,-944.92,-246.47,-324.19,-175.15,-148.05,-699.45,-578.73,-32.604,-131.5,41.397,-445.38,-46.159,-90.143,184.65,521.8,675,846.95,606.64,64.825,-519.28,27.999,-141.34,-86.394,-39.781,-35.063,-12.985,-314.77,134.82,420.03,743.82,552.33,772.43,-239.82,278.43,-80.151,246.14,364.18,395.33,235.57,57.778,344.91,214.3,125.51,134.65,230.13,-68.072,52.175,-81.76,-285.51,-551.57,198.88,4.2607,-76.23,14.043,-809.72,301.47,-103.2,339.29,291.59,277.35,469.05,242.4,259.85,852.14,18.886,88.713,558.83,-94.029,884.95,-120.05
1028.4,-79.333,819.93,1218.9,186.73,1036.3,708.87,474.33,292.17,466.09,158.11,253.1,184.7,312.08,-676.47,-527.4,-384.66,251.78,333.73,104.17,332.56,-67.069,-122.22,416.06,-41.329,92.338,1128.2,136.29,21.112,-371.31,-382.32,-181.8,598.37,677.89,-97.501,-298.38,-172.11,-537.03,503.84,344.2,146.02,514.02,-1328.6,-1392.1,-1624.6,-1020.7,-1090.2,-1358.7,-1237.7,-531.62,-681.8,-102.96,-616.36,82.213,-64.832,-736.6,875.22,429.47,882.45,960.3,938.82,1098.3,859.96,308.94,629.57,932.66,996.6,895.42,683.76,1076.3,-775.4,-118.95,-350.54,-164.14,-140.08,-404.2,-789.04,128.31,-57.246,98.526,-54.523,342,226.81,-284.64,330,194.37,24.984,82.506,244.27,55.099,645.42,940.49,956.85,847.9,991.44,1120.8,232.46,472.19,-359.89,-417.61,-292.93,-289.21,-310.21,-288.39,-505.44,300.09,927.33,1175.8,-13.923,187.73,-290.23,675.8,39.404,216.51,-228.55,-202.46,214.35,932.68,950,-487.77,-834.49,-385.12,-966.21,-809.57,-470.98,-357.17,279.85,326.87,267.26,-201.21,-184.08,775.33,359.07,-767.54,-897.19,-428.46,-878.39,503.66,-782.56,297.42,-163.97,202.12,-2.8124,171.28,268.02,286.44,736.98,-235.88,69.628,-131.18,65.159,35.396,-126,-247.09,-300.64,-196.78,-221.3,124.53,-70.251,-1.6923,-139.64,505.81,634.67,1445,814.71,-54.651,861.62,774.85,-110.58,-89.27,249.63,275.74,350.29,-334.67,209.32,-1014.3,-186.4,-644.36,-478.75,-227.6,-307.33,-236.61,581.14,135.76,206.96,360.79,332.65,350.03,155.08,-137.98,-911.16,17.026,-124.49,-815.51,-166.3,-809.71,-521.86,-517.77,-257.23,-371.92,-113.72,-223.33,-333.77,-46.736,-43.531,55.597,545.9,474.58,106.72,428.43,462.45,-515.03,-531.75,-548.61,-626.44,448.83,136.4,-1194.8,-1021.2,-1305,-628.59,-1450.8,-948.68,-828.43,-256.38,-145.57,-119.28,-118.59,-201.9,-89.87,75.583,166.73,-8.1256,-19.618,125.12,29.075,282.69,118.94,191.68,165.36,-210.27,-267.81,335.27,115.5,-50.911,-1166.8,212.24,-597.04,-668.37,-802.11,301.28,59.199,106.88,-405.47,146.24,-476.46,-264.13,-425.98,158.38,407.47,-263.06,-94.401,-60.891,-81.03,380.11,-316.61,313.68,367.57,272.81,249.5,-386.82,187.58,-246.07,204.52,-156.47,67.994,-45.697,-173.24,290.14,184.36
