-416.91,-259.1,28.756,-162.39,620.13,-79.462,-66.139,-497.79,-82.064,-367.68,72.401,57.775,-117,341.61,529.53,141.3,124.96,115.76,473.11,175.88,184.94,19.955,-289.25,130.39,-296.91,335.59,159.1,-551.41,-43.775,355.7,-845.99,285.71,218.14,-492.11,-88.558,175.77,-401.34,4.5194,302.84,204.03
-187.02,159.2,-444.94,-9.5359,136.9,-708.53,323.15,237.29,397.63,-6.3152,-206.88,-73.026,3.1962,149.64,-248.72,149.42,-26.163,588.43,431.84,-18.993,-251.41,48.014,556.63,-305.04,328.34,-223.22,-40.604,-37.533,313.97,-128.32,-23.54,-206.36,363.9,178.26,-438.41,-178.63,-648.66,-316.86,-129.12,492.02
-136.48,-86.15,-623.53,231.51,-408.02,457.57,-133.19,-120.08,39.55,308.85,409.51,1017.7,-217.69,91.236,-187.5,78.584,-149.7,265.59,33.379,343.12,-153.22,202.16,-247.1,-310.47,80.216,68.413,-255.03,-202.95,-126.41,-40.021,-268.53,186.27,83.121,359.57,199.92,-52.498,-154.57,-323.37,-18.754,-241.01
216.98,-338.33,-36.563,270.26,356.72,1.9573,248.72,158.45,4.0141,-284.79,-436.44,285.57,-0.78218,368.49,-403.62,177.12,-256.1,-326.05,4.4049,316.5,-205.61,559.9,197.13,-104.35,53.193,-573.52,-111.56,-222.77,-407.34,132.38,234.16,307.03,-84.844,-414.04,-327.19,172.14,268.1,194.06,146.29,-139.67
180.46,-324.21,-591.58,251.26,-33.209,15.442,-180.44,-12.093,336.55,-174.47,215.11,-129.2,353.16,-163.17,228.53,-221.34,224.13,-94.819,-632.5,-424.74,-157.86,375.95,44.319,96.437,-4.0511,6.4798,339,-12.861,148.52,-89.099,-412.8,288.9,14.138,237.71,-486.96,353.87,208.74,42.327,-90.973,275.34
145.48,-64.63,-386.81,201.21,-145.7,183.31,581.65,-317.33,131.83,-110.54,49.841,196.83,52.272,32.865,314.71,-430.73,-119.79,13.37,164.2,-2.7969,-123.27,-237.23,-266.55,208.62,101.01,-242.79,516.01,-38.776,368.83,157.96,334.94,-274.33,-200,-465.64,-28.662,-532.09,159.48,-199.53,215.58,57.2
165.27,-686.27,106.91,209.52,-44.433,-203.11,115.29,-102.49,-340.78,336.59,239.53,-171.41,-85.561,190.35,-416.05,-338.71,-128.85,350.19,237.79,-240.61,635.44,68.851,34.258,375.78,66.312,-114.07,150.23,-378.78,-42.146,-307.88,40.773,194.35,-74.178,226.33,76.327,-112.28,-64.929,160.62,-159.74,31.542
112.38,-50.016,114.48,144.62,66.617,-297.58,458.18,-97.678,332.46,189.11,-207.39,-100.9,-112.46,-247.45,-77.794,-304.71,-99.332,-359.75,145.29,50.773,-312.85,-249.21,-179.48,206.66,373.78,-55.488,-157.83,258.98,-309.4,115.84,-658.73,324.9,304.4,309.72,326.19,-178.98,157.72,63.625,62.902,-61.596
-242.68,-76.431,6.9313,-14.709,314.73,280.28,-2.3554,65.109,192.32,-32.352,-61.457,125.69,-23.804,-90.938,-183,-82.404,-571.43,47.967,-28.6,97.203,417.3,-16.17,-196.4,291.94,-133.52,-66.037,392.66,786.21,-296.63,40.209,-45.671,-252.58,82.037,70.804,-305.92,288.96,-304.79,-266.2,-160.98,-45.287
-255.24,271.66,-426.55,65.328,148.44,179.31,45.588,147.46,-164.55,-233.55,-100.7,-157.71,103.49,-201.72,-324.2,-33.906,286.92,-402.47,259.26,329.12,494.46,162.89,270.31,-72.779,-23.871,-86.008,155.37,-39.94,113.47,-44.529,-369.71,-83.68,-422.66,125.56,341.73,-180.7,221.76,-148.73,-147.91,198.99
11.588,-93.104,-130.79,440.96,-53.31,-203,-164.59,176.97,-37.738,13.895,-218.35,206.67,112.5,-98.859,402.88,24.093,-89.385,-35.217,309.09,172.27,283.16,-566.04,-21.397,-169.99,-381.65,-103.56,-210.54,3.8397,45.732,128.68,8.9981,-15.101,-53.867,349.59,-465,-59.35,231.71,366.18,-65.245,-52.7
324.22,-31.963,318.29,-442.08,-88.417,18.128,5.8079,298.17,267.51,-303.36,77.652,237.67,-71.295,49.767,-153.35,-228.9,223,-5.6318,-251.22,340.15,192.74,-299.26,201.23,102.55,-85.056,130.55,126.36,-208.97,-117.5,-114.38,-88.472,184.21,-71.112,191.07,-366.8,-305.57,-36.074,-333.08,351.94,-38.52
73.189,-57.775,203.75,-127.1,28.335,-10.456,151.06,-152.98,-106.4,106.06,57.056,121.45,182.34,-267.26,262.69,93.234,465.41,256.87,-47.759,-88.315,152.74,452.33,-118.23,-200.26,-133.62,-466.4,-95.162,338.98,-325.05,105.08,-117.93,-32.559,-133.54,62.983,-94.327,-488.41,-222.59,123.66,34.535,14.355
114.55,-83.166,-311.69,-173.18,217.84,-173.39,-147.26,-189.57,208.7,5.9395,237.31,2.0207,-198.26,-188.07,-328.35,75.481,58.684,100.95,-31.749,191.12,-162.16,-155.08,28.275,-25.533,-590.52,3.8971,161.78,172.8,-124.28,-74.853,251.06,152.87,237.29,-118.33,269.92,-163.17,156.64,320.42,-11.814,282.9
161.6,188.59,198.59,-45.74,-315.16,109.41,-27.151,46.852,489.17,-245.84,-84.957,-117.67,-88.585,-15.289,-287.03,-51.901,-118.04,222.53,221.04,-207.72,271.36,169.35,-359.84,-300.03,-167.57,-162.16,-32.941,-25.855,376.14,159.76,-179.61,196.43,41.671,-136.62,27.599,79.697,102.3,118.46,-91.745,-119.11
228.22,-93.289,-130.07,-239.35,-359.06,-219.41,-184.24,-141.23,86.547,-75.418,-185.83,99.066,-40.768,115.21,343.1,-19.541,-296.03,-59.62,-54.588,248.19,116.53,68.794,313.53,77.105,123.96,-54.476,52.273,244.7,104.96,-56.414,-72.64,206.88,-341.42,-92.077,301.56,81.112,-349.24,266.01,-49.17,36.126
72.287,-58.215,25.448,12.225,-73.149,-125.66,238.77,46.981,229.33,-2.9918,90.307,-20.242,370.3,-168.28,109.62,172.54,-330.62,-151.51,16.418,-31.984,67.625,281.58,184.05,77.623,-308.47,428.3,-50.282,-252.63,-140.16,171.77,65.565,-70.496,81.349,-22.954,74.531,-281.35,-42.751,-138.95,-334.95,-210.96
97.304,-5.6071,48.302,347.31,-107.67,-62.547,4.9209,-126.36,-80.631,109.7,79.809,-57.977,313.89,-58.435,-161.8,156.31,-16.099,-326.92,-42.049,-113.48,188.44,-188.05,7.0694,-308.35,-97.05,-0.64003,30.626,129.76,44.031,-94.057,77.546,284.57,102.35,-171.61,65.931,44.558,-354.07,-261.94,417.26,85.676
-379.77,34.597,-83.414,-34.01,-255.24,149.73,60.132,50.399,55.049,-75.9,-173.75,1.3943,282.87,40.852,-260.37,36.051,102.74,22.139,72.01,-42.62,-147.02,-8.0559,-175.76,393.13,-27.341,190.53,-145.58,39.64,-44.134,7.4615,125.44,211.47,-168.89,37.698,-139.14,-129.89,-204.21,316.15,136.37,129.22
291.36,154.38,-7.7932,252.3,64.311,68.58,47.844,-77.001,-95.404,-56.692,-105.92,3.8028,-395.7,-240.53,-64.735,38.791,-135.96,52.88,89.452,-131.08,-66.63,235.06,85.956,11.494,-66.163,379,5.7583,34.743,2.2965,-149.53,-116.85,-183.63,-186.24,58.584,-162.67,-76.466,-94.511,175.02,337.54,24.347
-76.796,158.6,-162.11,-135.85,-181.1,-50.176,-90.597,-108.99,82.423,13.498,146.13,-79.843,165.9,-254.58,32.027,-34.872,-123.86,213.94,178.53,-28.976,177.87,-34.1,173.2,13.18,229.13,-44.744,-56.798,-84.958,-402.41,-33.669,1.2992,-40.496,48.474,-213.86,-88.645,159.75,271.72,24.484,287.55,-50.273
-242.39,31.866,217.72,232.27,-65.183,58.268,8.8084,-16.866,97.261,-73.354,-23.538,47.485,4.5188,68.918,30.912,-58.816,-55.909,214.19,-36.118,-181.36,-215.88,-66.408,378.49,119.65,-357.02,-241.07,78.998,-35.624,-47.226,8.2744,-131.58,-17.203,-157.05,98.144,241.9,78.715,46.986,-125.75,147.85,-62.88
104.14,-42.456,79.765,-25.365,-252.53,-7.1578,-5.2144,-7.6914,-198.16,48.81,56.911,-61.086,-81.53,36.669,-108.22,-29.751,-99.991,4.1769,8.2229,16.435,-79.977,-6.6439,14.486,-71.983,-29.737,52.287,19.543,16.601,-143.7,551.56,-23.675,-26.376,-112.6,61.168,-72.081,63.224,64.7,-132.08,-50.562,469.88
-106.23,110.35,237.34,46.071,-145.89,119.75,-25.238,-48.355,51.719,-63.526,35.504,100.72,-83.508,-51.403,171.34,-32.371,-125.74,-215.14,91.557,23.151,2.0711,113.78,-32.365,11.607,-5.7477,-121.14,27.666,-130.96,-82.66,-360.98,53.67,16.557,186.6,16.105,-52.805,-53.268,25.018,22.555,-134.29,408.48
1.5632e-13,4.2633e-14,4.4498e-13,3.3396e-13,-8.793e-14,-5.6843e-14,-1.35e-13,-1.5676e-13,-7.1765e-13,-1.7053e-13,-2.5535e-13,1.35e-13,-3.5527e-14,-1.0658e-13,-4.1211e-13,-4.7962e-13,-1.0303e-13,-3.6593e-13,-2.3448e-13,-2.7001e-13,-7.1765e-13,4.7162e-13,2.1316e-14,-4.6185e-14,-1.4921e-13,5.5778e-13,5.6843e-14,-2.8422e-13,-1.279e-13,4.2633e-14,-5.3291e-14,1.6698e-13,4.2633e-14,3.2685e-13,-1.4211e-14,-5.3646e-13,-9.9476e-14,-6.5015e-13,-3.7659e-13,-3.5705e-13
-5.6843e-14,8.5265e-14,-3.2596e-13,1.7408e-13,3.6238e-13,-4.6185e-14,-1.8874e-13,3.7303e-13,-4.3698e-13,1.3856e-13,-4.6185e-13,-5.5422e-13,-3.1974e-13,1.8119e-13,-1.652e-13,-3.1264e-13,-2.5757e-13,4.9383e-13,2.3093e-13,-7.0344e-13,-1.3856e-13,-4.7784e-13,4.0146e-13,-4.0679e-13,-1.4388e-13,2.4869e-13,1.7586e-13,2.0961e-13,-9.9476e-14,-1.5632e-13,3.979e-13,-2.9665e-13,-1.0658e-14,2.2204e-13,8.8818e-14,-1.6875e-14,-6.3949e-14,3.1264e-13,4.1922e-13,-3.7126e-13
-7.1054e-14,-4.1211e-13,-7.0521e-13,1.001e-12,-3.9346e-13,-1.5632e-13,-4.6896e-13,6.4837e-14,-4.3698e-13,3.0553e-13,-2.3004e-13,-1.279e-13,1.35e-13,2.7001e-13,6.688e-13,5.7199e-13,-3.233e-13,-5.1692e-13,2.0606e-13,-2.5224e-13,4.7962e-13,-1.4744e-13,1.5987e-13,-8.562e-13,-1.954e-13,-1.3145e-13,1.954e-13,7.1054e-14,1.1369e-13,3.1264e-13,-1.6875e-13,5.6843e-14,-3.7303e-13,7.2831e-13,4.4587e-13,4.7251e-13,-3.5527e-13,2.8066e-13,-1.7408e-13,-3.9968e-14
1.6165e-13,-4.2988e-13,1.4388e-13,-4.8672e-13,1.0569e-13,-2.7001e-13,1.5632e-13,2.2116e-13,1.7586e-13,-1.2967e-13,7.9936e-14,-3.908e-13,-1.7764e-15,6.3594e-13,-1.1724e-13,2.0606e-13,1.0658e-14,-4.0856e-13,-1.7764e-13,7.6383e-14,-6.5725e-14,-6.6613e-14,-2.9843e-13,3.4817e-13,-1.9185e-13,-2.5846e-13,2.1849e-13,-4.9738e-14,3.6593e-13,3.606e-13,-5.7732e-14,-1.954e-14,1.2434e-14,4.3343e-13,3.979e-13,-7.2164e-13,-1.7586e-13,-6.5814e-13,2.2737e-13,2.4958e-13
8.8818e-14,-4.6185e-14,1.3323e-13,4.6185e-13,2.0073e-13,2.2737e-13,2.2027e-13,1.6875e-13,-7.1054e-14,1.954e-13,-1.3145e-13,1.9762e-13,1.0303e-13,1.4211e-14,1.4388e-13,2.6645e-13,1.9407e-13,-4.2633e-14,-2.7711e-13,3.908e-13,-1.9185e-13,-5.8442e-13,1.4211e-13,-7.2831e-14,-4.9383e-13,-1.279e-13,2.1316e-14,1.9895e-13,7.816e-13,1.5987e-13,-3.1797e-13,1.128e-13,-2.8422e-13,-1.954e-13,0,-8.3489e-14,-1.5632e-13,-4.1211e-13,-3.4461e-13,4.4409e-14
3.1264e-13,2.3803e-13,-1.7231e-13,-7.5939e-14,-1.3856e-13,-1.6342e-13,1.3678e-13,-7.1054e-14,7.816e-14,-7.1054e-14,-1.3722e-13,-4.7606e-13,-2.7711e-13,-4.8317e-13,-6.1284e-13,-6.8567e-13,2.7356e-13,5.2225e-13,3.1974e-13,-4.2633e-14,-3.6238e-13,5.0626e-13,9.9476e-14,1.6431e-13,2.5224e-13,2.8777e-13,8.1712e-14,1.954e-13,-2.6645e-13,-4.6541e-13,3.1264e-13,-1.2212e-13,2.8422e-14,2.6645e-14,-5.862e-13,-2.1139e-13,5.0449e-13,-2.1316e-14,5.9863e-13,-2.6024e-13
-2.7001e-13,-2.025e-13,-2.4336e-13,4.4764e-13,-5.6133e-13,-4.7784e-13,-4.6718e-13,2.6645e-13,1.7764e-14,-4.9738e-14,-2.558e-13,2.2649e-13,6.6791e-13,2.1316e-13,6.8567e-13,-1.0658e-13,6.7502e-14,-1.0836e-13,-9.9476e-14,1.1013e-13,-1.2079e-13,-4.2277e-13,2.2737e-13,-2.7622e-13,4.3876e-13,-2.0606e-13,2.2382e-13,5.1159e-13,-3.5527e-14,1.4211e-13,1.5632e-13,1.1902e-13,-9.2371e-14,-3.3396e-13,-5.5955e-14,4.4054e-13,-2.0606e-13,-5.0449e-13,-1.7053e-13,-4.1478e-13
-3.5527e-15,-5.258e-13,-1.2434e-13,3.2685e-13,2.1494e-13,2.1316e-14,3.6948e-13,-9.0594e-14,-2.8422e-14,4.6185e-13,4.2988e-13,-1.9185e-13,-2.8422e-13,2.4869e-14,-9.7256e-14,9.77e-14,-1.954e-14,6.3949e-13,-7.9581e-13,1.6254e-13,-4.0856e-13,5.1514e-14,3.5705e-13,-4.7962e-14,-7.7449e-13,-2.3448e-13,2.9132e-13,-3.8014e-13,6.9278e-14,1.0978e-12,-6.4659e-13,-2.025e-13,-6.537e-13,-3.5527e-15,3.606e-13,2.7001e-13,2.256e-13,-4.9738e-14,-6.0396e-14,0
-2.7711e-13,-2.4691e-13,4.3165e-13,-5.6843e-14,1.8474e-13,-1.8474e-13,-1.4211e-14,-3.6238e-13,2.6645e-14,3.4106e-13,6.4304e-13,-3.1619e-13,-6.3949e-13,-2.1316e-13,-1.9096e-13,5.6843e-14,-1.7408e-13,5.187e-13,-2.558e-13,-7.1054e-15,-1.4921e-13,0,-2.1316e-14,9.9476e-14,3.0198e-14,-4.7606e-13,4.3698e-13,-6.3949e-14,3.4817e-13,4.2633e-14,9.5923e-14,3.5527e-14,1.5632e-13,-2.9399e-13,8.2157e-14,-4.4764e-13,1.7053e-13,-2.5935e-13,1.1724e-13,1.0303e-13
6.608e-13,7.1054e-15,5.2935e-13,-4.2277e-13,1.3323e-13,-5.7732e-13,1.9185e-13,9.5923e-14,-5.6488e-13,-3.3751e-14,6.7057e-14,-5.4357e-13,-1.2434e-13,2.8422e-14,-5.0981e-13,-6.1462e-13,3.7481e-13,7.6383e-14,2.8422e-13,2.3093e-13,1.6875e-14,5.1692e-13,3.9968e-15,2.1494e-13,3.0198e-14,1.2434e-13,1.0125e-13,6.1817e-13,4.5119e-13,-7.4962e-13,1.7764e-13,1.2612e-13,4.5652e-13,-2.7001e-13,1.8119e-13,-2.327e-13,2.8777e-13,-6.5281e-13,-1.35e-13,-1.0658e-14
1.4122e-13,-2.2382e-13,2.0428e-13,2.2204e-13,3.1974e-13,6.3949e-14,-8.2601e-14,-3.3751e-13,3.344e-13,3.5527e-13,1.1369e-13,2.0073e-13,-1.2434e-13,7.212e-13,2.1316e-13,2.8066e-13,2.4869e-14,-4.1567e-13,-6.839e-14,-2.1316e-14,-8.8818e-15,1.1013e-13,-1.0303e-13,-5.6843e-14,-3.1264e-13,-2.8066e-13,3.6238e-13,-3.0198e-13,-1.0658e-14,4.4409e-14,-7.1054e-14,1.7408e-13,2.1316e-14,3.1619e-13,5.2136e-13,-1.581e-13,-3.4994e-13,-2.4514e-13,-5.3646e-13,-9.9476e-14
-3.5172e-13,-2.7356e-13,2.629e-13,1.0392e-13,-3.908e-14,-3.3928e-13,-2.4869e-14,4.9738e-13,-2.5935e-13,3.7303e-13,3.7303e-13,-1.8296e-13,2.8955e-13,-1.6342e-13,-4.3077e-14,3.7303e-14,-2.7089e-14,-7.816e-14,-3.6593e-13,1.4744e-13,-3.3751e-14,1.7764e-15,4.3876e-13,1.954e-13,-1.7675e-13,5.7732e-15,5.3291e-15,3.9879e-13,3.979e-13,3.6948e-13,3.9968e-15,3.908e-13,-4.7073e-13,-4.7962e-13,-2.4203e-13,-2.4869e-14,-2.0961e-13,-5.0981e-13,-4.21e-13,2.3004e-13
-2.6645e-14,7.3541e-13,-7.9226e-13,-2.0073e-13,5.3291e-15,-1.1324e-13,-9.3259e-14,5.3291e-15,1.5721e-13,-1.1013e-13,1.7764e-15,-2.0917e-13,3.6238e-13,-7.887e-13,-2.5224e-13,-2.7889e-13,1.1902e-13,3.0553e-13,6.3771e-13,-5.1159e-13,1.1768e-13,3.9702e-13,-3.5527e-15,1.8296e-13,4.0412e-13,1.0667e-12,-1.0481e-13,0,-6.8834e-13,-8.0824e-13,2.0695e-13,-2.6645e-14,3.1708e-13,-2.5047e-13,-5.6044e-13,2.4336e-13,-5.862e-14,6.7324e-13,1.803e-13,-3.4994e-13
-3.5527e-15,2.025e-13,-3.1353e-13,6.0396e-14,-2.931e-13,-4.6541e-13,2.438e-13,2.0428e-13,-2.4691e-13,2.0961e-13,-1.8829e-13,-2.0339e-13,9.9476e-14,-7.6739e-13,9.6279e-13,1.0836e-13,-5.7554e-13,-1.1013e-13,4.0146e-13,2.6823e-13,4.3876e-13,3.9435e-13,1.1458e-13,2.2027e-13,-1.4211e-13,8.5265e-14,-4.6185e-14,2.8599e-13,1.4211e-13,-1.8474e-13,2.3981e-13,-2.8599e-13,2.6645e-13,-5.258e-13,-3.8503e-13,-3.7303e-14,4.4409e-15,4.8583e-13,1.2079e-13,-2.7178e-13
4.3343e-13,3.3396e-13,-3.6993e-13,-5.0981e-13,-2.6112e-13,-3.7659e-13,8.8818e-14,2.1672e-13,-4.7962e-13,-5.258e-13,-9.2371e-14,-1.954e-14,7.6739e-13,-6.6791e-13,-3.7037e-13,-8.5976e-13,-1.581e-13,3.979e-13,5.5422e-13,8.5265e-14,-2.0606e-13,5.3646e-13,-1.1724e-13,3.5438e-13,5.2225e-13,3.0198e-13,-4.1922e-13,4.7251e-13,-1.0303e-13,-2.2027e-13,-3.5527e-15,-8.5265e-14,4.1211e-13,-4.8672e-13,-5.187e-13,2.7356e-13,7.3896e-13,-2.0606e-13,4.9738e-13,-2.2182e-13
-1.2079e-13,4.583e-13,-3.6238e-13,-1.6342e-13,-4.4409e-13,-1.652e-13,-1.8119e-13,1.6875e-13,5.8265e-13,3.1974e-14,-1.7586e-13,-2.1139e-13,7.1054e-14,-7.1054e-13,1.9273e-13,-4.4409e-14,-1.0658e-13,-3.1619e-13,6.3949e-13,-3.5527e-14,6.5015e-13,-1.4477e-13,-5.862e-14,-8.7041e-14,2.8422e-13,8.5265e-14,-3.7481e-13,-1.7053e-13,-1.612e-13,-5.5422e-13,8.1357e-13,9.8588e-14,1.9407e-13,-4.2277e-13,-3.979e-13,1.4921e-13,-1.3145e-13,2.1849e-13,3.6726e-13,3.4461e-13
3.4817e-13,-3.2685e-13,-2.6468e-13,2.0961e-13,2.9843e-13,2.5935e-13,2.2027e-13,3.233e-13,-2.2737e-13,3.0198e-13,2.8777e-13,5.3291e-14,3.5527e-14,9.9476e-14,2.1316e-13,5.7909e-13,-4.0856e-13,-2.558e-13,-1.954e-13,-3.1264e-13,3.1264e-13,-3.5172e-13,2.9488e-13,-1.9007e-13,1.2079e-13,-1.2434e-13,1.4566e-13,-4.6896e-13,-3.4639e-13,8.5265e-14,-2.4869e-13,-1.7408e-13,-6.0041e-13,4.1123e-13,3.4373e-13,4.8317e-13,-9.9476e-14,1.3856e-13,-1.1724e-13,2.8777e-13
1.4211e-14,-6.0396e-14,-1.2434e-13,5.862e-14,4.3698e-13,-3.0198e-13,-1.6698e-13,-4.2633e-14,1.3323e-14,1.1724e-13,-6.3949e-14,-4.4409e-15,3.7303e-13,-5.3291e-14,-2.9754e-14,2.0606e-13,-3.1264e-13,-5.933e-13,-6.7502e-14,2.5757e-13,1.9185e-13,-4.7073e-13,-4.4409e-14,-1.7941e-13,2.4869e-14,2.3359e-13,-3.5527e-14,-2.4869e-14,8.5265e-14,-2.7001e-13,3.1974e-14,4.059e-13,1.8474e-13,-1.7675e-13,2.2293e-13,2.3093e-13,-1.8119e-13,2.2737e-13,-2.4158e-13,-7.2831e-14
1.4211e-13,2.8244e-13,-2.8599e-13,-4.2633e-14,4.0856e-14,2.5224e-13,-5.4001e-13,-8.5265e-14,8.1712e-14,-5.3291e-13,2.6645e-14,2.8422e-14,-8.1712e-14,-7.1054e-14,3.1619e-13,2.2382e-13,7.9936e-14,-2.2382e-13,2.7001e-13,-1.0658e-13,5.107e-13,8.8818e-15,-2.1494e-13,2.629e-13,3.6771e-13,2.629e-13,2.7356e-13,-2.8955e-13,-5.6133e-13,-1.9362e-13,-9.3259e-14,2.2737e-13,-1.1013e-13,1.2967e-13,3.4461e-13,-6.2172e-14,7.1054e-14,2.5224e-13,4.5919e-13,2.0162e-13
-1.2079e-13,2.8422e-14,-1.0836e-13,-2.5047e-13,-3.535e-13,1.279e-13,-2.5846e-13,-2.7001e-13,8.8818e-14,3.5527e-14,1.7497e-13,3.908e-14,-3.7303e-14,-6.6791e-13,2.7889e-13,0,-1.2168e-13,-7.2564e-13,-4.2633e-14,3.979e-13,4.9027e-13,3.5705e-13,-2.7711e-13,-9.0594e-14,5.7199e-13,-8.7041e-14,-1.9895e-13,-5.933e-13,-4.3343e-13,-3.2685e-13,4.2633e-14,1.0303e-13,7.2475e-13,-4.1922e-13,-7.8337e-13,2.4869e-14,4.9738e-14,2.5935e-13,-3.2152e-13,3.0909e-13
